Ref	ID	Name
10721	34884015	Soul Pendulum
10722	5758500	Soul Release
10723	62991792	Soul Resonator
10724	92924317	Soul Resurrection
10725	78864369	Soul Reversal
10726	37383714	Soul Rope
10727	12061457	Soul Scissors
10728	23020408	Soul Servant
10729	36376145	Soul Strike
10730	81510157	Soul Taker
10731	15734813	Soul Tiger
10732	82324106	Soul Token
10733	88197162	Soul Transition
10734	90506641	Soul Unseal
10735	63012333	Soul-Absorbing Bone Tower
10736	31242786	Souleater
10737	44335251	Souleating Oviraptor
10738	4920010	Souls of the Forgotten
10739	81665333	Sound the Retreat!
10740	42314669	Soundproofed
10741	65107325	Sour Scheduling - Red Vinegar Vamoose
10742	69176131	Space Cyclone
10743	92092092	Space Dragster
10744	1539051	Space Gift
10745	4914353	Space Insulator
10746	36119641	Space Mambo
10747	47643326	Space Omajinai Usagi
10748	47126872	Space-Time Police
10749	97151365	Spacegate
10750	39041729	Spacetime Transcendence
10751	97362768	Spark Blaster
10752	76103675	Sparks
10753	20644748	Spatial Collapse
10754	39984786	Spawn Alligator
10755	44308317	Speaker for the Ice Barriers
10756	58551308	Spear Cretin
10757	31553716	Spear Dragon
10758	70655556	Spear Shark
10759	84569017	Spearfish Soldier
10760	62156277	Spearhead of the Ashened City
10761	42598242	Special Hurricane
10762	97520701	Special Schedule
10763	12292422	Specimen Inspection
10764	86174055	Speed Bird
10765	88204302	Speed Recovery
10766	9365703	Speed Warrior
10767	12950294	Speedburst Dragon
10768	36730805	Speedlift
10769	69550259	Speedroid Block-n-Roll
10770	96945958	Speedroid CarTurbo
10771	65155517	Speedroid Clackernel
10772	66002986	Speedroid Clear Wing Wander
10773	59640711	Speedroid Den-Den Daiko Duke
10774	28151978	Speedroid Dominobutterfly
10775	53054833	Speedroid Double Yoyo
10776	58543073	Speedroid Dupligate
10777	50482813	Speedroid Fuki-Modoshi Piper
10778	70939418	Speedroid Gum Prize
10779	23792058	Speedroid Hexasaucer
10780	17328157	Speedroid Horse Stilts
10781	62899696	Speedroid Maliciousmagnet
10782	96708940	Speedroid Marble Machine
10783	16947147	Speedroid Menko
10784	89326990	Speedroid Ohajikid
10785	85034450	Speedroid Pachingo-Kart
10786	26420373	Speedroid Passinglider
10787	80559548	Speedroid Razorang
10788	16725505	Speedroid Red-Eyed Dice
10789	8284390	Speedroid Rubberband Plane
10790	29114773	Speedroid Scratch
10791	35494087	Speedroid Skull Marbles
10792	53932291	Speedroid Taketomborg
10793	81275020	Speedroid Terrortop
10794	27660735	Speedroid Tri-Eyed Dice
10795	86976918	Speedroid Ultra Hound
10796	12148078	Speedroid Wheel
10797	2254222	Speedroid Wing Synchron
10798	51481927	Spell Absorption
10799	41160595	Spell Calling
10800	84636823	Spell Canceller
10801	28958464	"Spell Card ""Monster Reborn"""
10802	15735108	"Spell Card ""Soul Exchange"""
10803	74402414	Spell Chronicle
10804	4259068	Spell Economics
10805	313513	Spell Gear
10806	300302018	Spell of Mask
10807	300302053	Spell of Mask (Skill Card)
10808	76714458	Spell of Pain
10809	75014062	Spell Power Grasp
10810	38943357	Spell Power Mastery
10811	300103002	Spell Proof Armor
10812	1669772	Spell Purification
10813	15175429	Spell Reactor RE
10814	76137276	Spell Reclamation
10815	45118716	Spell Recycler
10816	29228529	Spell Reproduction
10817	93260132	Spell Shattering Arrow
10818	38275183	Spell Shield Type-8
10819	93966624	Spell Strider
10820	93187568	Spell Striker
10821	29735721	Spell Vanishing
10822	84117021	Spell Wall
10823	10069180	Spell-Stopping Statute
10824	18807109	Spellbinding Circle
10825	40230018	Spellbook Library of the Crescent
10826	20822520	Spellbook Library of the Heliosphere
10827	14824019	Spellbook Magician of Prophecy
10828	61592395	Spellbook of Eternity
10829	97997309	Spellbook of Fate
10830	46448938	Spellbook of Judgment
10831	23314220	Spellbook of Knowledge
10832	52628687	Spellbook of Life
10833	43841694	Spellbook of Miracles
10834	25123082	Spellbook of Power
10835	89739383	Spellbook of Secrets
10836	56981417	Spellbook of the Master
10837	88616795	Spellbook of Wisdom
10838	96677818	Spellbook Organization
10839	56321639	Spellbook Star Hall
10840	3259760	Spellbound
10841	73061465	Spellbreaker of the Ice Barrier
10842	20630765	Spellstone Sorcerer Karood
10843	33245030	Sphere Kuriboh
10844	82693042	Sphere of Chaos
10845	52121290	Spherous Lady
10846	51402177	Sphinx Teleia
10847	56051648	Spider Egg
10848	56051649	Spider Token
10849	69408987	Spider Web
10850	26640671	Spiders' Lair
10851	85326399	Spike Seadra
10852	87511987	Spikebot
10853	98075147	Spiked Snail
10854	6691855	Spikeshield with Chain
10855	22866836	Spin Turn
10856	42463414	Spined Gillman
10857	44689689	Spinos Token
10858	29477860	Spiral Discharge
10859	82768499	Spiral Flame Strike
10860	38590361	Spiral Fusion
10861	56461575	Spiral Reborn
10862	32626733	Spiral Serpent
10863	49328340	Spiral Spear Strike
10864	53239672	Spirit Barrier
10865	50418970	Spirit Burner
10866	48659020	Spirit Caller
10867	91530236	Spirit Charmers
10868	20802187	Spirit Converter
10869	69832741	Spirit Elimination
10870	16674846	Spirit Force
10871	71939275	Spirit Illusion
10872	94772232	"Spirit Message ""A"""
10873	31893528	"Spirit Message ""I"""
10874	30170981	"Spirit Message ""L"""
10875	67287533	"Spirit Message ""N"""
10876	13522325	Spirit of Flames
10877	14037717	Spirit of the Books
10878	53530069	Spirit of the Breeze
10879	26517393	Spirit of the Fall Wind
10880	80770678	Spirit of the Harp
10881	34690519	Spirit of the Mountain
10882	25343280	Spirit of the Pharaoh
10883	4896788	Spirit of the Pot of Greed
10884	65685470	Spirit of the Six Samurai
10885	54615781	Spirit of the Winds
10886	90829280	Spirit of Yubel
10887	23205979	Spirit Reaper
10888	67957315	Spirit Ryu
10889	19307353	Spirit Sculptor
10890	8324284	Spirit Shield
10891	42097666	Spirit with Eyes of Blue
10892	92394653	Spirit's Invitation
10893	86396750	Spiritual Beast Apelio
10894	49885567	Spiritual Beast Cannahawk
10895	13890468	Spiritual Beast Pettlephin
10896	88123329	Spiritual Beast Rampengu
10897	23623653	Spiritual Beast Tamer Lara
10898	65193366	Spiritual Beast Tamer Winda
10899	70156997	Spiritual Earth Art - Kurogane
10900	99173029	Spiritual Energy Settle Machine
10901	28234578	Spiritual Entanglement
10902	42945701	Spiritual Fire Art - Kurenai
10903	69112325	Spiritual Forest
10904	5037726	Spiritual Light Art - Hijiri
10905	78625592	Spiritual Swords of Revealing Light
10906	6540606	Spiritual Water Art - Aoi
10907	50155385	Spiritual Whisper
10908	79333300	Spiritual Wind Art - Miyabi
10909	15866454	Spiritualism
10910	39765115	Splash Capture
10911	59859086	Splash Mage
10912	4290468	Splendid Rose
10913	5645210	Splendid Venus
10914	42952160	Split Mirror of the Underworld
10915	44175358	Splitting Planarian
10916	2625939	Spool Code
10917	42544773	"Spoon, the Seal of Magistus"
10918	11747708	Spore
10919	76145933	Spright Blue
10920	2311090	Spright Carrot
10921	68250822	Spright Double Cross
10922	27381364	Spright Elf
10923	42431833	Spright Gamma Burst
10924	13533678	Spright Jet
10925	49928686	Spright Pixies
10926	75922381	Spright Red
10927	88836438	Spright Smashers
10928	72329844	Spright Sprind
10929	15443125	Spright Starter
10930	1906812	Sprind the Irondash Dragon
10931	94425169	Spring of Rebirth
10932	10584050	Springans Blast!
10933	7496001	Springans Booty
10934	83203672	Springans Branga
10935	67436768	Springans Brothers
10936	83199011	Springans Call!
10937	29601381	Springans Captain Sargas
10938	25415161	Springans Interluder
10939	45484331	Springans Kitt
10940	48285768	Springans Merrymaker
10941	56818977	Springans Pedor
10942	20424878	Springans Rockey
10943	62941499	Springans Ship - Exblowrer
10944	23499963	Springans Watch
10945	37626500	Sprite's Blessing
10946	21088856	Spy-C-Spy
10947	80637190	Spyder Spider
10948	94096018	SPYGAL Misty
10949	88124568	SPYRAL Double Agent
10950	1322368	SPYRAL Double Helix
10951	30979619	SPYRAL GEAR - Big Red
10952	4474060	SPYRAL GEAR - Drone
10953	73828446	SPYRAL GEAR - Fully Armed
10954	37433748	SPYRAL GEAR - Last Resort
10955	53989821	SPYRAL GEAR - Utility Wire
10956	91258852	SPYRAL Master Plan
10957	27642961	SPYRAL MISSION - Assault
10958	39373426	SPYRAL MISSION - Recapture
10959	9212051	SPYRAL MISSION - Rescue
10960	78080961	SPYRAL Quik-Fix
10961	54631665	SPYRAL Resort
10962	35699	SPYRAL Sleeper
10963	41091257	SPYRAL Super Agent
10964	20584712	SPYRAL Tough
10965	38783169	Squeaknight
10966	54458867	Squib Draw
10967	65500515	Squirt Squid
10968	85065943	St. Azamina
10969	21175632	St. Joan
10970	9523599	Stack Reviver
10971	16598965	Stained Glass of Light & Dark
10972	19671102	Stairs of Mail
10973	22555834	Stairway to a Fabled Realm
10974	54562327	Stake your Soul!
10975	86060749	Stall Turn
10976	81385346	Stamping Destruction
10977	49154689	Stand In
10978	41371602	Stand Up Centur-Ion!
10979	65384188	Stand-Off
10980	67196946	Star Blast
10981	8201910	Star Boy
10982	63485233	Star Changer
10983	24610207	Star Drawing
10984	41517789	Star Eater
10985	43661068	"Star Light, Star Bright"
10986	49407319	Star Mine
10987	74850403	Star Pendulumgraph
10988	76500786	Star Power!!
10989	44273680	Star Seraph Sage
10990	64726269	Star Seraph Scale
10991	38331564	Star Seraph Scepter
10992	8875971	Star Seraph Scout
10993	91110378	Star Seraph Sovereignty
10994	70668285	Star Seraph Sword
10995	70391588	Star Siphon
10996	34244455	Star Staring Starling
10997	97792247	Stardust Assault Warrior
10998	64880894	Stardust Charge Warrior
10999	89474727	Stardust Chronicle Spark Dragon
11000	44508094	Stardust Dragon
11001	61257789	Stardust Dragon/Assault Mode
11002	27196937	Stardust Flash
11003	37750912	Stardust Illumination
11004	13556444	Stardust Mirage
11005	80244114	Stardust Phantom
11006	20590784	Stardust Re-Spark
11007	89181369	Stardust Shimmer
11008	26268488	Stardust Sifr Divine Dragon
11009	83994433	Stardust Spark Dragon
11010	37799519	Stardust Synchron
11011	63184227	Stardust Trail
11012	74892653	Stardust Warrior
11013	35129241	Stardust Wish
11014	91262474	Stardust Wurm
11015	68543408	Stardust Xiaolong
11016	95403418	Starduston
11017	44717069	Starfish
11018	94415058	Stargazer Magician
11019	97729135	Staring Contest
11020	40390147	Starliege Lord Galaxion
11021	61344030	Starliege Paladynamo
11022	16643334	Starliege Photon Blast Dragon
11023	15381421	Starliege Seyfert
11024	1003840	Starlight Junktion
11025	58120309	Starlight Road
11026	92341815	Starlit Papillon
11027	5916510	Starring Knight
11028	6278008	Starry Dragon's Cycle
11029	21985407	Starry Knight Arrival
11030	59228631	Starry Knight Astel
11031	22007085	Starry Knight Balefire
11032	58374502	Starry Knight Blast
11033	85590798	Starry Knight Ceremony
11034	27036706	Starry Knight Ciel
11035	86613346	Starry Knight Flamel
11036	44818	Starry Knight Orbitael
11037	23220533	Starry Knight Rayel
11038	58406094	Starry Knight Sky
11039	90835938	"Starry Night, Starry Dragon"
11040	15306543	Stars Align Above the Shrine
11041	20417688	Stars Align across the Milky Way
11042	15458892	Starship Spy Plane
11043	74906081	Startling Stare of the Snake-Eyes
11044	93729065	Starving Venemy Dragon
11045	22070401	Starving Venemy Lethal Dose Dragon
11046	41209827	Starving Venom Fusion Dragon
11047	39915560	Starving Venom Predapower Fusion Dragon
11048	23626223	Statue of Anguish Pattern
11049	65810489	Statue of the Wicked
11050	92854392	Staunch Defender
11051	49964567	Staysailor Romarin
11052	3510565	Stealth Bird
11053	94942656	Stealth Kragen Spawn
11054	98049038	Stealthroid
11055	5368615	Steam Gyroid
11056	98588427	Steam Knight - BULLauncher
11057	23923758	Steam Knight - Hamburk
11058	83295594	Steam Synchron
11059	9047461	Steam Token
11060	44729197	Steamroid
11061	2396042	Steel Cavalry of Dinon
11062	29172562	Steel Ogre Grotto #1
11063	90908427	Steel Ogre Grotto #2
11064	13599884	Steel Scorpion
11065	2370081	Steel Shell
11066	32986898	Steel Star Regulator
11067	53116300	Steelswarm Caller
11068	84488827	Steelswarm Caucastag
11069	54338958	Steelswarm Cell
11070	26722601	Steelswarm Gatekeeper
11071	62729173	Steelswarm Genome
11072	58494728	Steelswarm Girastag
11073	94092230	Steelswarm Hercules
11074	62007535	Steelswarm Longhorn
11075	85505315	Steelswarm Mantis
11076	22009013	Steelswarm Moth
11077	61888819	Steelswarm Origin
11078	37926346	Steelswarm Roach
11079	90727556	Steelswarm Scout
11080	99214782	Steelswarm Sentinel
11081	35618486	Steelswarm Sting
11082	99733359	Stegocyber
11083	3322931	Stellar Wind Wolfrayet
11084	81810441	Stellarknight Alpha
11085	9272381	Stellarknight Constellar Diamond
11086	56638325	Stellarknight Delteros
11087	42589641	Stellarknight Triverr
11088	22617205	Stellarknight Zefraxciton
11089	41510920	Stellarnova Alpha
11090	5026221	Stellarnova Wave
11091	83225447	Stim-Pack
11092	68167124	Stinging Swordsman
11093	37364101	Stoic Challenge
11094	54359696	Stoic of Prophecy
11095	63432835	Stone Armadiller
11096	68171737	Stone Dragon
11097	72269672	Stone Ghost
11098	15023985	Stone Ogre Grotto
11099	31812496	Stone Statue of the Aztecs
11100	70786111	Stonehenge
11101	86555018	Stonehenge Methods
11102	63102017	Stop Defense
11103	24232799	Storagepod
11104	13210191	Storm
11105	15935204	Storm Caller
11106	89571015	Storm Cipher
11107	83195035	Storm Dragon's Return
11108	39188539	Storm Shooter
11109	5650082	Storming Mirror Force
11110	29013526	Storming Wynn
11111	25173686	Straight Flush
11112	300101002	Straight to the Grave
11113	50032342	Strategist of the Ice Barrier
11114	86209650	Stray Asmodian
11115	60764581	Stray Lambs
11116	20212491	Stray Purrely Street
11117	27415516	"Stream, Dragon Ruler of Droplets"
11118	96239878	Strength in Unity
11119	13002461	Strength of Prophecy
11120	41006930	Strike Ninja
11121	5795980	Strike of the Monarchs
11122	30643162	Strike Slash
11123	73539069	Striker Dragon
11124	74715061	Striping Partner
11125	23770284	Strong Wind Dragon
11126	23535429	Stronghold Guardian
11127	27157727	Stronghold the Hidden Fortress
11128	13955608	Stronghold the Moving Fortress
11129	71068263	Stuffed Animal
11130	34646691	Stumbling
11131	81489939	Stygian Dirge
11132	50732780	Stygian Security
11133	86137485	Stygian Sergeants
11134	13521194	Stygian Street Patrol
11135	30106950	"Suanni, Fire of the Yang Zing"
11136	54485355	Sublimation Knight
11137	87116749	Submareed Tour Ride
11138	63948258	Submarine Frog
11139	99861526	Submarineroid
11140	5014629	Submersible Carrier Aero Shark
11141	20663556	Substitoad
11142	43994202	Subsurface Stage Divers
11143	28369508	Subterror Behemoth Burrowing
11144	95218695	Subterror Behemoth Dragossuary
11145	74937659	Subterror Behemoth Fiendess
11146	1151281	Subterror Behemoth Phospheroglacier
11147	47556396	Subterror Behemoth Speleogeist
11148	78202553	Subterror Behemoth Stalagmo
11149	65976795	Subterror Behemoth Stygokraken
11150	92970404	Subterror Behemoth Ultramafus
11151	42713844	Subterror Behemoth Umastryx
11152	21607304	Subterror Behemoth Voltelluric
11153	68001309	Subterror Cave Clash
11154	74762582	Subterror Fiendess
11155	74640994	Subterror Final Battle
11156	16428514	Subterror Guru
11157	39581190	Subterror Nemesis Archer
11158	68823957	Subterror Nemesis Defender
11159	16719140	Subterror Nemesis Warrior
11160	73575650	Subterror Succession
11161	6859683	Success Probability 0%
11162	69145169	Successor Soul
11163	55291359	Succubus Knight
11164	81756619	Succumbing-Song Morganite
11165	98434877	Suijin
11166	77751766	Summer Schoolwork Successful!
11167	18114794	Summon Breaker
11168	55375684	Summon Cloud
11169	41139112	Summon Dice
11170	29724053	Summon Gate
11171	23516703	Summon Limit
11172	48015771	Summon Over
11173	89493368	Summon Reactor SK
11174	61665245	Summon Sorceress
11175	71459861	Summon Storm
11176	70781052	Summoned Skull
11177	423585	Summoner Monk
11178	14644902	Summoner of Illusions
11179	79816536	Summoner's Art
11180	61650133	Summoning Curse
11181	52838896	Summoning Swarm
11182	39823987	Sun Dragon Inti
11183	77432167	Sun God Unification
11184	54340229	Sunavalon Bloom
11185	7984540	Sunavalon Daphne
11186	39880350	Sunavalon Dryades
11187	65285459	Sunavalon Dryanome
11188	93896655	Sunavalon Dryas
11189	92770064	Sunavalon Dryatrentiay
11190	44478599	Sunavalon Melias
11191	10321588	Sunlight Unicorn
11192	78360952	Sunlit Sentinel
11193	73837870	Sunny Pixie
11194	27520594	Sunseed Genius Loci
11195	30013902	Sunseed Shadow
11196	66407907	Sunseed Twin
11197	42510430	Sunset Beat
11198	70473293	Sunvine Cross Breed
11199	28168762	Sunvine Gardna
11200	65563871	Sunvine Healer
11201	53618293	Sunvine Maiden
11202	27946124	Sunvine Shrine
11203	53286626	Sunvine Sowing
11204	91557476	Sunvine Thrasher
11205	78552773	Supay
11206	17315396	"Supay, Duskwalker"
11207	16780318	Super All In!
11208	84769941	Super Anti-Kaiju War Machine Mecha-Dogoran
11209	29913783	Super Anti-Kaiju War Machine Mecha-Thunder-King
11210	77754169	"Super Armored Robot Armed Black Iron ""C"""
11211	85520851	Super Conductor Tyranno
11212	86804246	Super Crashbug
11213	45496268	Super Defense Robot Elephan
11214	8091563	Super Defense Robot Lio
11215	71880877	Super Defense Robot Monki
11216	26120084	Super Double Summon
11217	52481437	Super Express Bullet Train
11218	11050415	Super Hippo Carnival
11219	29590905	Super Junior Confrontation
11220	66171432	Super Koi Koi
